"ID","Player","Team","Position","Salary","FPts","FP/G","Ros","+/-","RC","LPC","F","FT","NC","DQ","PL","PLG","PLL","QP","FS","FTS","NCS","DQS","PLS","PLGS","PLLS"
"*060n1*","Oscar Piastri","McLaren","null","29","0","0","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kn*","Lewis Hamilton","Mercedes","null","21","0","0","95%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060l1*","George Russell","Mercedes","null","31","0","0","94%","+12.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060l0*","Yuki Tsunoda","RB","null","12","0","0","92%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kz*","Lance Stroll","Aston Martin","null","9","0","0","88%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060n7*","Nico Hulkenberg","Haas F1","null","11","0","0","85%","-5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060l4*","Alexander Albon","Williams","null","3","0","0","82%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060ku*","Daniel Ricciardo","RB","null","4","0","0","79%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kv*","Pierre Gasly","Alpine","null","16","0","0","78%","+5.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kw*","Fernando Alonso","Aston Martin","null","20","0","0","76%","+5.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060ks*","Lando Norris","McLaren","null","45","0","0","76%","+2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060ko*","Max Verstappen","Red Bull","null","64","0","0","76%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060mt*","Kevin Magnussen","Haas F1","null","13","0","0","72%","+26.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kr*","Charles Leclerc","Ferrari","null","46","0","0","69%","-27.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kt*","Carlos Sainz","Ferrari","null","38","0","0","56%","+11.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kx*","Esteban Ocon","Alpine","null","14","0","0","52%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kp*","Valtteri Bottas","Kick Sauber","null","7","0","0","48%","-8.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060kq*","Sergio Perez","Red Bull","null","35","0","0","34%","+5.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060l5*","Zhou Guanyu","Kick Sauber","null","22","0","0","31%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06806*","Logan Sargeant","Williams","null","6","0","0","31%","-8.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06igp*","Pato O'Ward","McLaren","null","5","0","0","9%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060l3*","Mick Schumacher","Mercedes","null","10","0","0","9%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06igo*","Ryo Hirakawa","McLaren","null","5","0","0","8%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ign*","Theo Pourchaire","Kick Sauber","null","5","0","0","7%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ah1*","Felipe Drugovich","Aston Martin","null","10","0","0","3%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fuu*","Liam Lawson","RB","null","10","0","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
